group,term,count,document_frequency,title_share_pct,per_1000_tokens
Zograf Readings,что,6,6,0.68,1.18
Zograf Readings,западный,6,6,0.68,1.18
Zograf Readings,концепт,6,6,0.68,1.18
Zograf Readings,кашмирский,6,6,0.68,1.18
Zograf Readings,йога,6,6,0.68,1.18
Zograf Readings,диаспора,6,6,0.68,1.18
Zograf Readings,маэ,6,6,0.68,1.18
Zograf Readings,вода,6,5,0.57,1.18
Zograf Readings,смысл,6,6,0.68,1.18
Zograf Readings,танец,6,6,0.68,1.18
Zograf Readings,функция,6,6,0.68,1.18
Zograf Readings,племя,6,6,0.68,1.18
Zograf Readings,игра,6,6,0.68,1.18
Zograf Readings,мифология,6,6,0.68,1.18
Zograf Readings,мунда,6,6,0.68,1.18
Zograf Readings,прием,6,6,0.68,1.18
Zograf Readings,рушдить,6,6,0.68,1.18
Zograf Readings,шива,6,6,0.68,1.18
Zograf Readings,сутра,6,6,0.68,1.18
Zograf Readings,иконография,6,6,0.68,1.18
Zograf Readings,фонд,6,6,0.68,1.18
Zograf Readings,параллель,6,6,0.68,1.18
Zograf Readings,вивекананда,6,6,0.68,1.18
Zograf Readings,бхакти,6,6,0.68,1.18
Zograf Readings,родство,6,5,0.57,1.18
Zograf Readings,предмет,6,6,0.68,1.18
Zograf Readings,категория,5,5,0.57,0.98
Zograf Readings,время,5,5,0.57,0.98
Zograf Readings,лебедев,5,5,0.57,0.98
Zograf Readings,женский,5,5,0.57,0.98
Zograf Readings,священный,5,5,0.57,0.98
Zograf Readings,поэтический,5,5,0.57,0.98
Zograf Readings,способ,5,5,0.57,0.98
Zograf Readings,идея,5,5,0.57,0.98
Zograf Readings,программа,5,5,0.57,0.98
Zograf Readings,общество,5,5,0.57,0.98
Zograf Readings,произведение,5,5,0.57,0.98
Zograf Readings,описание,5,5,0.57,0.98
Zograf Readings,мыслитель,5,5,0.57,0.98
Zograf Readings,храмовый,5,5,0.57,0.98
Zograf Readings,надпись,5,5,0.57,0.98
Zograf Readings,происхождение,5,5,0.57,0.98
Zograf Readings,вакьяпадий,5,5,0.57,0.98
Zograf Readings,религиозно-философский,5,5,0.57,0.98
Zograf Readings,протоиндийский,5,5,0.57,0.98
Zograf Readings,шиваизм,5,5,0.57,0.98
Zograf Readings,лингвистика,5,5,0.57,0.98
Zograf Readings,проповедь,5,5,0.57,0.98
Zograf Readings,стихотворный,5,5,0.57,0.98
Zograf Readings,размер,5,5,0.57,0.98
Zograf Readings,европейский,5,5,0.57,0.98
Zograf Readings,освобождение,5,5,0.57,0.98
Zograf Readings,дискуссия,5,5,0.57,0.98
Zograf Readings,метафора,5,5,0.57,0.98
Zograf Readings,британский,5,5,0.57,0.98
Zograf Readings,раманудж,5,5,0.57,0.98
Zograf Readings,оберхаммер,5,5,0.57,0.98
Zograf Readings,брахман,5,5,0.57,0.98
Zograf Readings,непал,5,5,0.57,0.98
Zograf Readings,ведды,5,5,0.57,0.98
Zograf Readings,вариант,5,5,0.57,0.98
Zograf Readings,наследие,5,5,0.57,0.98
Zograf Readings,свами,5,5,0.57,0.98
Zograf Readings,след,5,5,0.57,0.98
Zograf Readings,ганди,5,5,0.57,0.98
Zograf Readings,мантра,5,5,0.57,0.98
Zograf Readings,познание,4,4,0.46,0.79
Zograf Readings,основа,4,4,0.46,0.79
Zograf Readings,герменевтика,4,4,0.46,0.79
Zograf Readings,проза,4,4,0.46,0.79
Zograf Readings,центральный,4,4,0.46,0.79
Zograf Readings,фигура,4,4,0.46,0.79
Zograf Readings,эпизод,4,4,0.46,0.79
Zograf Readings,комплекс,4,4,0.46,0.79
Zograf Readings,модель,4,4,0.46,0.79
Zograf Readings,дхармакиртеть,4,4,0.46,0.79
Zograf Readings,корень,4,4,0.46,0.79
Zograf Readings,эволюция,4,4,0.46,0.79
Zograf Readings,символика,4,4,0.46,0.79
Zograf Readings,почитание,4,4,0.46,0.79
Zograf Readings,изменение,4,4,0.46,0.79
Zograf Readings,дополнение,4,4,0.46,0.79
Zograf Readings,содержание,4,4,0.46,0.79
Zograf Readings,деревня,4,4,0.46,0.79
Zograf Readings,рассказ,4,4,0.46,0.79
Zograf Readings,состав,4,4,0.46,0.79
Zograf Readings,рождение,4,4,0.46,0.79
Zograf Readings,абхидхармакош,4,4,0.46,0.79
Zograf Readings,памятник,4,4,0.46,0.79
Zograf Readings,типология,4,4,0.46,0.79
Zograf Readings,эпистемология,4,4,0.46,0.79
Zograf Readings,натьяшастр,4,4,0.46,0.79
Zograf Readings,сингал,4,4,0.46,0.79
Zograf Readings,архитектура,4,4,0.46,0.79
Zograf Readings,влияние,4,4,0.46,0.79
Zograf Readings,доктрина,4,4,0.46,0.79
Zograf Readings,спбгу,4,4,0.46,0.79
Zograf Readings,зеленый,4,4,0.46,0.79
Zograf Readings,война,4,3,0.34,0.79
Zograf Readings,народ,4,4,0.46,0.79
Zograf Readings,раджастхан,4,4,0.46,0.79
Zograf Readings,натарадж,4,4,0.46,0.79
Zograf Readings,кали,4,4,0.46,0.79
Zograf Readings,сборник,4,4,0.46,0.79
Zograf Readings,определение,4,4,0.46,0.79
Zograf Readings,сказка,4,4,0.46,0.79
Zograf Readings,глаз,4,4,0.46,0.79
Zograf Readings,реальность,4,4,0.46,0.79
Zograf Readings,духовный,4,4,0.46,0.79
Zograf Readings,дискурс,4,4,0.46,0.79
Zograf Readings,колониальный,4,4,0.46,0.79
Zograf Readings,живой,4,4,0.46,0.79
Zograf Readings,сосуд,4,4,0.46,0.79
Zograf Readings,этнографический,4,4,0.46,0.79
Zograf Readings,адивась,4,4,0.46,0.79
Zograf Readings,синтез,4,4,0.46,0.79
Zograf Readings,кришна,4,4,0.46,0.79
Zograf Readings,наука,4,4,0.46,0.79
Zograf Readings,китайский,4,4,0.46,0.79
Zograf Readings,социальный,4,4,0.46,0.79
Zograf Readings,схема,4,4,0.46,0.79
Zograf Readings,божество,4,4,0.46,0.79
Zograf Readings,мерварт,4,4,0.46,0.79
Zograf Readings,канонический,4,4,0.46,0.79
Zograf Readings,кинематограф,4,4,0.46,0.79
Zograf Readings,основной,4,4,0.46,0.79
Zograf Readings,ладакх,4,3,0.34,0.79
Zograf Readings,труд,4,4,0.46,0.79
Zograf Readings,письменность,4,4,0.46,0.79
Zograf Readings,судьба,4,4,0.46,0.79
Zograf Readings,мать,4,3,0.34,0.79
Zograf Readings,дравидология,4,4,0.46,0.79
Zograf Readings,предание,4,3,0.34,0.79
Zograf Readings,тантризм,4,4,0.46,0.79
Zograf Readings,толкование,4,4,0.46,0.79
Zograf Readings,сериал,4,3,0.34,0.79
Zograf Readings,куллуи,4,4,0.46,0.79
Zograf Readings,храм,4,4,0.46,0.79
Zograf Readings,актуальный,3,3,0.34,0.59
Zograf Readings,телугу,3,3,0.34,0.59
Zograf Readings,акт,3,3,0.34,0.59
Zograf Readings,изображение,3,3,0.34,0.59
Zograf Readings,атомизм,3,3,0.34,0.59
Zograf Readings,дерево,3,3,0.34,0.59
Zograf Readings,синоним,3,3,0.34,0.59
Zograf Readings,предварительный,3,3,0.34,0.59
Zograf Readings,сообщение,3,3,0.34,0.59
Zograf Readings,завершать,3,3,0.34,0.59
Zograf Readings,шиваитский,3,3,0.34,0.59
Zograf Readings,калькутта,3,3,0.34,0.59
Zograf Readings,герой,3,3,0.34,0.59
Zograf Readings,рельеф,3,3,0.34,0.59
Zograf Readings,видеоматериал,3,3,0.34,0.59
Zograf Readings,группа,3,3,0.34,0.59
Zograf Readings,индоиранский,3,3,0.34,0.59
Zograf Readings,жизнеописание,3,3,0.34,0.59
Zograf Readings,часть,3,3,0.34,0.59
Zograf Readings,передача,3,3,0.34,0.59
Zograf Readings,строфа,3,3,0.34,0.59
Zograf Readings,специфический,3,3,0.34,0.59
Zograf Readings,поэтика,3,3,0.34,0.59
Zograf Readings,средство,3,3,0.34,0.59
Zograf Readings,существование,3,3,0.34,0.59
Zograf Readings,цикл,3,3,0.34,0.59
Zograf Readings,согласно,3,3,0.34,0.59
Zograf Readings,письмо,3,3,0.34,0.59
Zograf Readings,непосредственный,3,3,0.34,0.59
Zograf Readings,москва,3,3,0.34,0.59
Zograf Readings,старый,3,3,0.34,0.59
Zograf Readings,парс,3,3,0.34,0.59
Zograf Readings,поздний,3,3,0.34,0.59
Zograf Readings,животное,3,3,0.34,0.59
Zograf Readings,ордалия,3,3,0.34,0.59
Zograf Readings,результат,3,3,0.34,0.59
Zograf Readings,калика-пурана,3,3,0.34,0.59
Zograf Readings,детский,3,3,0.34,0.59
Zograf Readings,центр,3,3,0.34,0.59
Zograf Readings,другой,3,3,0.34,0.59
Zograf Readings,так,3,3,0.34,0.59
Zograf Readings,такой,3,3,0.34,0.59
Zograf Readings,факультет,3,3,0.34,0.59
Zograf Readings,ауд,3,3,0.34,0.59
Zograf Readings,создание,3,3,0.34,0.59
Zograf Readings,компаративный,3,3,0.34,0.59
Zograf Readings,наб,3,3,0.34,0.59
Zograf Readings,символический,3,3,0.34,0.59
Zograf Readings,посвящение,3,3,0.34,0.59
Zograf Readings,между,3,3,0.34,0.59
Zograf Readings,восток,3,3,0.34,0.59
Zograf Readings,иконографический,3,3,0.34,0.59
Zograf Readings,джаясь,3,3,0.34,0.59
Zograf Readings,открытие,3,3,0.34,0.59
Zograf Readings,джатака,3,3,0.34,0.59
Zograf Readings,пали,3,3,0.34,0.59
Zograf Readings,баул,3,3,0.34,0.59
Zograf Readings,обучение,3,3,0.34,0.59
Zograf Readings,далджито,3,3,0.34,0.59
Zograf Readings,награ,3,3,0.34,0.59
Zograf Readings,глагольный,3,3,0.34,0.59
Zograf Readings,природа,3,3,0.34,0.59
Zograf Readings,поле,3,3,0.34,0.59
Zograf Readings,четыре,3,3,0.34,0.59
Zograf Readings,принцип,3,3,0.34,0.59
Zograf Readings,аватар,3,3,0.34,0.59
Zograf Readings,политика,3,3,0.34,0.59
Zograf Readings,герасим,3,3,0.34,0.59
Zograf Readings,рабиндранат,3,3,0.34,0.59
Zograf Readings,ассам,3,3,0.34,0.59
Zograf Readings,третий,3,3,0.34,0.59
Zograf Readings,сотериологический,3,3,0.34,0.59
Zograf Readings,картина,3,3,0.34,0.59
Zograf Readings,последний,3,3,0.34,0.59
Zograf Readings,парадигма,3,3,0.34,0.59
Zograf Readings,легенда,3,3,0.34,0.59
Zograf Readings,вишишта-адвайта-ведант,3,3,0.34,0.59
Zograf Readings,мысль,3,3,0.34,0.59
Zograf Readings,ренессанс,3,3,0.34,0.59
Zograf Readings,гуджарат,3,3,0.34,0.59
Zograf Readings,полевой,3,3,0.34,0.59
Zograf Readings,найти,3,3,0.34,0.59
Zograf Readings,азия,3,3,0.34,0.59
Zograf Readings,элемент,3,3,0.34,0.59
Zograf Readings,айодхие,3,3,0.34,0.59
Zograf Readings,размышление,3,3,0.34,0.59
Zograf Readings,садхана,3,3,0.34,0.59
Zograf Readings,рациональность,3,3,0.34,0.59
Zograf Readings,пословица,3,3,0.34,0.59
Zograf Readings,современность,3,3,0.34,0.59
Zograf Readings,фрагмент,3,3,0.34,0.59
Zograf Readings,библиотека,3,3,0.34,0.59
Zograf Readings,потоп,3,3,0.34,0.59
Zograf Readings,скульптура,3,3,0.34,0.59
Zograf Readings,просветление,3,3,0.34,0.59
Zograf Readings,свет,3,3,0.34,0.59
Zograf Readings,орисса,3,3,0.34,0.59
Zograf Readings,мессершмидт,3,3,0.34,0.59
Zograf Readings,научный,3,3,0.34,0.59
Zograf Readings,североиндийский,3,3,0.34,0.59
Zograf Readings,шайв-бхакть,3,3,0.34,0.59
Zograf Readings,словарь,3,3,0.34,0.59
Zograf Readings,отражение,3,3,0.34,0.59
Zograf Readings,вид,3,3,0.34,0.59
Zograf Readings,тень,3,3,0.34,0.59
Zograf Readings,ракурс,3,3,0.34,0.59
Zograf Readings,дешик,3,3,0.34,0.59
Zograf Readings,критика,3,3,0.34,0.59
Zograf Readings,йогини-тантра,3,3,0.34,0.59
Zograf Readings,повод,3,3,0.34,0.59
Zograf Readings,мистический,3,3,0.34,0.59
Zograf Readings,умапати,3,3,0.34,0.59
Zograf Readings,шивачарья,3,3,0.34,0.59
Zograf Readings,асанга,3,3,0.34,0.59
Zograf Readings,фон,3,3,0.34,0.59
Zograf Readings,дипанкара,3,3,0.34,0.59
Zograf Readings,когнитивный,3,3,0.34,0.59
Zograf Readings,ошо,3,3,0.34,0.59
Zograf Readings,художник,3,3,0.34,0.59
Zograf Readings,вальмик,3,3,0.34,0.59
Zograf Readings,парибхаша,3,3,0.34,0.59
Zograf Readings,сит,3,3,0.34,0.59
Zograf Readings,мифологический,3,3,0.34,0.59
Zograf Readings,тело,3,2,0.23,0.59
Zograf Readings,инклюзивизм,3,3,0.34,0.59
Zograf Readings,востоковед,3,3,0.34,0.59
Zograf Readings,онтология,3,3,0.34,0.59
Zograf Readings,махаяна,3,3,0.34,0.59
Zograf Readings,действие,3,3,0.34,0.59
Zograf Readings,город,3,3,0.34,0.59
Zograf Readings,йогический,3,3,0.34,0.59
Zograf Readings,цыган,3,2,0.23,0.59
Zograf Readings,рыба,3,3,0.34,0.59
Zograf Readings,салман,3,3,0.34,0.59
Zograf Readings,экспедиция,3,3,0.34,0.59
Zograf Readings,керала,3,3,0.34,0.59
Zograf Readings,сурешвара,3,3,0.34,0.59
Zograf Readings,сикх,3,3,0.34,0.59
Zograf Readings,астрологический,2,2,0.23,0.39
Zograf Readings,аюрведа,2,2,0.23,0.39
Zograf Readings,реминисценция,2,2,0.23,0.39
Zograf Readings,психология,2,2,0.23,0.39
Zograf Readings,самопожертвование,2,2,0.23,0.39
Zograf Readings,опровержение,2,2,0.23,0.39
Zograf Readings,спхота,2,2,0.23,0.39
Zograf Readings,гималаи,2,2,0.23,0.39
Zograf Readings,вайшешик,2,2,0.23,0.39
Zograf Readings,бхагавата-пурана,2,2,0.23,0.39
Zograf Readings,лук,2,2,0.23,0.39
Zograf Readings,нигхант,2,2,0.23,0.39
Zograf Readings,взаимоотношение,2,2,0.23,0.39
Zograf Readings,тамилнад,2,2,0.23,0.39
Zograf Readings,сторона,2,2,0.23,0.39
Zograf Readings,девибхагават-пурана,2,2,0.23,0.39
Zograf Readings,девар,2,2,0.23,0.39
Zograf Readings,гадание,2,2,0.23,0.39
Zograf Readings,царский,2,2,0.23,0.39
Zograf Readings,технический,2,2,0.23,0.39
Zograf Readings,идеологический,2,2,0.23,0.39
Zograf Readings,тара,2,2,0.23,0.39
Zograf Readings,демонстрация,2,2,0.23,0.39
Zograf Readings,представитель,2,2,0.23,0.39
Zograf Readings,каста,2,2,0.23,0.39
Zograf Readings,согласный,2,1,0.11,0.39
Zograf Readings,ашок,2,2,0.23,0.39
Zograf Readings,соотношение,2,2,0.23,0.39
Zograf Readings,механизм,2,2,0.23,0.39
Zograf Readings,сакральный,2,2,0.23,0.39
Zograf Readings,постановка,2,2,0.23,0.39
Zograf Readings,энциклопедия,2,2,0.23,0.39
Zograf Readings,диалект,2,2,0.23,0.39
Zograf Readings,фонетический,2,2,0.23,0.39
Zograf Readings,вишишт-адвайта,2,2,0.23,0.39
Zograf Readings,северный,2,2,0.23,0.39
Zograf Readings,урду,2,2,0.23,0.39
Zograf Readings,плач,2,2,0.23,0.39
Zograf Readings,махакавие,2,2,0.23,0.39
Zograf Readings,характеристика,2,2,0.23,0.39
Zograf Readings,смерть,2,2,0.23,0.39
Zograf Readings,персонаж,2,2,0.23,0.39
Zograf Readings,пракритский,2,2,0.23,0.39
Zograf Readings,материальный,2,2,0.23,0.39
Zograf Readings,бык,2,2,0.23,0.39
Zograf Readings,скотоводческий,2,2,0.23,0.39
Zograf Readings,цейлон,2,2,0.23,0.39
Zograf Readings,чайтанья,2,2,0.23,0.39
Zograf Readings,сооружение,2,2,0.23,0.39
Zograf Readings,радж,2,2,0.23,0.39
Zograf Readings,великий,2,2,0.23,0.39
Zograf Readings,малый,2,2,0.23,0.39
Zograf Readings,махатмие,2,2,0.23,0.39
Zograf Readings,воинский,2,2,0.23,0.39
Zograf Readings,братство,2,2,0.23,0.39
Zograf Readings,сат-чит-ананд,2,2,0.23,0.39
Zograf Readings,птица,2,2,0.23,0.39
Zograf Readings,савитереть,2,1,0.11,0.39
Zograf Readings,кабир,2,2,0.23,0.39
Zograf Readings,конференция,2,2,0.23,0.39
Zograf Readings,джатр,2,2,0.23,0.39
Zograf Readings,методология,2,2,0.23,0.39
Zograf Readings,бытование,2,2,0.23,0.39
Zograf Readings,ишвара,2,2,0.23,0.39
Zograf Readings,дворцовый,2,2,0.23,0.39
Zograf Readings,абсолютный,2,2,0.23,0.39
Zograf Readings,методологический,2,2,0.23,0.39
Zograf Readings,мудрость,2,2,0.23,0.39
Zograf Readings,христианство,2,2,0.23,0.39
Zograf Readings,кастовый,2,2,0.23,0.39
Zograf Readings,называть,2,2,0.23,0.39
Zograf Readings,запад,2,2,0.23,0.39
Zograf Readings,раннебуддийский,2,2,0.23,0.39
Zograf Readings,тип,2,2,0.23,0.39
Zograf Readings,побоище,2,2,0.23,0.39
Zograf Readings,палица,2,2,0.23,0.39
Zograf Readings,паломничество,2,2,0.23,0.39
Zograf Readings,скот,2,2,0.23,0.39
Zograf Readings,рукописный,2,2,0.23,0.39
Zograf Readings,падмават,2,2,0.23,0.39
Zograf Readings,малика,2,2,0.23,0.39
Zograf Readings,мухаммад,2,2,0.23,0.39
Zograf Readings,этика,2,2,0.23,0.39
Zograf Readings,уровень,2,2,0.23,0.39
Zograf Readings,читта,2,2,0.23,0.39
Zograf Readings,виджнян,2,2,0.23,0.39
Zograf Readings,бхайрава,2,2,0.23,0.39
Zograf Readings,генезис,2,2,0.23,0.39
Zograf Readings,свитка,2,2,0.23,0.39
Zograf Readings,человеческий,2,2,0.23,0.39
Zograf Readings,блаженство,2,2,0.23,0.39
