gm_thrid,primary,parent,entities,n_messages,year
6384044212224,панини,грамматика,Patañjali,63,2009
5839406497792,этимология,лексикография,Pāṇini|Rapidshare,7,2008
5371677638656,разное,прочее,,2,2008
6287005843456,словарь,лексикография,Monier-Williams|Varanasi,3,2009
5725660119040,разное,прочее,,1,2008
6849023705088,словарь,лексикография,Monier-Williams,9,2009
5357710606336,разное,прочее,,2,2008
5716782874624,разное,прочее,,1,2008
5257211936768,разное,прочее,,5,2008
6264835801088,pdf,инструменты,Wilson Sanskrit-English Dictionary,1,2008
5343786565632,перевод_вопрос,переводы_и_издания,,2,2008
7032291721216,этимология,лексикография,,2,2009
5754621788160,сайт,инструменты,,2,2008
5749265661952,сайт,инструменты,,1,2008
7247572762624,текст,тексты,Śaṅkara|Бхагавад-гита,13,2009
6084634869760,разное,прочее,,16,2008
7065730809856,разное,прочее,Śaṅkara|Махабхарата,16,2009
5697096908800,разное,прочее,,1,2008
6369476345856,разное,прочее,,21,2014
5146621771776,разное,прочее,Arthur Macdonell|Macdonell Sanskrit-English Dictionary|Rapidshare,12,2008
5920297844736,билингва_английский,переводы_и_издания,,3,2008
7421238968320,разное,прочее,Andrey Zaliznyak|Ferdinand Knauer|Georg Bühler|Бхагавад-гита,7,2009
5958786875392,разное,прочее,,3,2008
5303005347840,pdf,инструменты,Rapidshare,1,2008
5583020228608,разное,прочее,,5,2008
6156601786368,курс_практикум,организация_группы,,6,2008
5714932137984,разное,прочее,,1,2008
5737174532096,разное,прочее,,2,2008
5703374733312,словарь,лексикография,,2,2008
5708744491008,разное,прочее,,1,2008
6687567118336,сайт,инструменты,,1,2009
5376198049792,разное,прочее,Monier-Williams|Махабхарата,8,2008
5323941216256,разное,прочее,,3,2008
6691834822656,терминология,лексикография,Pāṇini|Wikipedia|Śaṅkara|Бхагавад-гита|Упанишады,48,2009
6290535350272,терминология,лексикография,Patañjali|Пураны,15,2009
7071941525504,разное,прочее,Бхагавад-гита,3,2009
5685664284672,разное,прочее,,3,2008
5546593746944,разное,прочее,,2,2008
7254238560256,разное,прочее,Махабхарата,3,2009
6655965134848,разное,прочее,Andrey Zaliznyak,8,2009
6918227623936,текст,тексты,Śaṅkara|Бхагавад-гита,9,2009
5516912754688,астрология,прочее,,1,2008
5730105032704,разное,прочее,,1,2008
6089478242304,разное,прочее,Pāṇini,7,2008
5061068455936,сандхи_фонетика,грамматика,Monier-Williams,27,2008
5779495059456,книга,книги_и_раздача,,3,2008
5743058092032,разное,прочее,,1,2008
5125757206528,индия_путешествие,история_и_культура,,3,2008
5963467718656,словарь,лексикография,,4,2008
5354910908416,разное,прочее,,8,2008
6434930556928,словарь,лексикография,,6,2009
6200452186112,разное,прочее,,5,2008
5755305459712,разное,прочее,,1,2008
7113907634176,разное,прочее,,3,2009
5834617651200,pdf,инструменты,,1,2008
5982053728256,текст,тексты,Andrey Zaliznyak|Monier-Williams|Бхагавад-гита|Махабхарата|Пураны,26,2008
5430750216192,разное,прочее,,17,2008
5935281995776,разное,прочее,,6,2008
5883942666240,разное,прочее,Wikipedia,8,2008
5312806387712,словарь,лексикография,Pāṇini,2,2008
4791205888000,учебник,грамматика,,3,2008
3880041578496,индия_путешествие,история_и_культура,Rapidshare|Wikipedia,4,2007
4784687939584,разное,прочее,Moscow,13,2008
4336100835328,словарь,лексикография,Monier-Williams,7,2007
2828542148608,книга,книги_и_раздача,Rapidshare,8,2007
6567055327232,панини,грамматика,Patañjali|Śaṅkara|Бхагавад-гита|Пураны,54,2009
4600813846528,словарь,лексикография,,1,2008
2876436905984,билингва_английский,переводы_и_издания,,1,2007
2913316372480,сравнительное_языкознание,лексикография,Rapidshare,4,2007
4585190064128,сайт,инструменты,,1,2008
3295879888896,разное,прочее,,3,2007
3995156348928,разное,прочее,Monier-Williams,18,2007
4212408713216,учебник,грамматика,Rapidshare,11,2008
4755859439616,разное,прочее,,1,2008
4263820394496,книга,книги_и_раздача,,1,2007
3822116143104,словарь,лексикография,,8,2007
3554253209600,разное,прочее,,1,2007
4220969287680,панини,грамматика,Pāṇini,4,2007
3219419824128,pdf,инструменты,Apte Practical Sanskrit-English Dictionary|Delhi|Pāṇini|Rapidshare|Saint Petersburg|Vaman Shivram Apte|Varanasi|Wilson Sanskrit-English Dictionary|Бхагавад-гита|Махабхарата,55,2008
3334201147392,обмен_файлами,книги_и_раздача,Rapidshare,3,2007
4271295692800,шрифт,инструменты,,2,2007
4742471221248,учебник,грамматика,,1,2008
2686743216128,шрифт,инструменты,,6,2007
3463307067392,книга,книги_и_раздача,Delhi|Georg Bühler|Pāṇini|Rapidshare,7,2007
4125629612032,текст,тексты,Moscow|Pāṇini,13,2007
3216474374144,pdf,инструменты,Rapidshare,1,2007
3209763487744,словарь,лексикография,Arthur Macdonell|Macdonell Sanskrit-English Dictionary|Rapidshare,1,2007
3560105312256,разное,прочее,,4,2007
2763484299264,обмен_файлами,книги_и_раздача,Patañjali|Rapidshare|Śaṅkara|Махабхарата,18,2007
5048145805312,шрифт,инструменты,,1,2008
4984969101312,словарь,лексикография,Apte Practical Sanskrit-English Dictionary|Monier-Williams|Vaman Shivram Apte,4,2008
3598159183872,разное,прочее,Пураны,7,2007
3405898579968,словарь,лексикография,Rapidshare|Бхагавад-гита,15,2007
2662036668416,pdf,инструменты,Patañjali|Rapidshare,7,2007
4541098491904,обмен_файлами,книги_и_раздача,Rapidshare,2,2008
4401067458560,учебник,грамматика,Patañjali,2,2008
3123294765056,шрифт,инструменты,ITRANS|Pāṇini|Wikipedia|Аштадхьяи,15,2007
3761509498880,словарь,лексикография,Georg Bühler,1,2007
3158330834944,шрифт,инструменты,ITRANS,1,2007
4926481629184,разное,прочее,,11,2008
2774802628608,разное,прочее,Rapidshare,9,2008
3969478819840,стотра_гимн,тексты,,2,2007
4553657286656,билингва_английский,переводы_и_издания,,4,2008
3811265478656,сайт,инструменты,,1,2007
3916285607936,разное,прочее,Rapidshare,5,2007
3522348187648,учебник,грамматика,,9,2007
4304069984256,разное,прочее,,6,2007
3767171809280,шрифт,инструменты,,4,2007
3345724997632,билингва_английский,переводы_и_издания,,2,2007
3248263004160,разное,прочее,Rapidshare,17,2007
4161435336704,словарь,лексикография,Ferdinand Knauer,1,2007
3324873015296,pdf,инструменты,,1,2007
2881795129344,разное,прочее,,6,2007
3591450394624,шрифт,инструменты,,2,2007
3697940627456,шрифт,инструменты,,4,2007
3121769086976,pdf,инструменты,Rapidshare,1,2007
4748207980544,сравнительное_языкознание,лексикография,Ригведа,2,2008
4115079888896,словарь,лексикография,Arthur Macdonell|Ferdinand Knauer|Georg Bühler|Macdonell Sanskrit-English Dictionary|Rapidshare|Wilson Sanskrit-English Dictionary,1,2007
3777110212608,шрифт,инструменты,Harvard-Kyoto|ITRANS|Wikipedia,5,2007
2700651528192,разное,прочее,,1,2007
4630386835456,словарь,лексикография,Georg Bühler|Pāṇini,17,2008
3638433939456,словарь,лексикография,Georg Bühler|Moscow,14,2007
2725362270208,словарь,лексикография,Monier-Williams,3,2007
3988633157632,разное,прочее,,1,2007
3814229803008,словарь,лексикография,,1,2007
4034397208576,разное,прочее,,13,2008
4801251246080,панини,грамматика,Pāṇini,1,2008
3368435056640,разное,прочее,Rapidshare,5,2007
4834468036608,учебник,грамматика,,4,2008
4621117423616,разное,прочее,Pune|Saint Petersburg,12,2008
4818480398336,словарь,лексикография,,8,2008
3958876667904,разное,прочее,,1,2007
5036837961728,разное,прочее,Moscow,1,2008
2934118023168,разное,прочее,Pāṇini|Ригведа,14,2007
4259565273088,сандхи_фонетика,грамматика,GitHub|Pāṇini,26,2015
3906465693696,учебник,грамматика,Rapidshare,2,2007
3199563988992,персона_ученый,история_и_культура,Rapidshare,2,2007
3203191013376,персона_ученый,история_и_культура,Tatyana Elizarenkova,1,2007
4387641491456,словарь,лексикография,Apte Practical Sanskrit-English Dictionary|Ferdinand Knauer|Georg Bühler|Grosses Petersburger Wörterbuch|Moscow|Otto Böhtlingk|Saint Petersburg|Vaman Shivram Apte|Wikipedia,23,2013
2671868116992,словарь,лексикография,Otto Böhtlingk|Rapidshare,1,2007
2713506021376,словарь,лексикография,ITRANS|Monier-Williams|Otto Böhtlingk|Rapidshare|Rudolph Roth,9,2007
