entity_type,entity_id,display_name,field_name,field_value,source_type,source_url,confidence,checked_at,notes
person,PERS_92f293f8,Хрущева Полина Викторовна,full_name_en,Polina Khrushcheva,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_92f293f8,Хрущева Полина Викторовна,birth_year,1985,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_c52dfaa0,Цветкова Светлана Олеговна,full_name_ru,Цветкова Светлана Олеговна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1791&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_c52dfaa0,Цветкова Светлана Олеговна,full_name_en,Tsvetkova Svetlana Olegovna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1791&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_c52dfaa0,Цветкова Светлана Олеговна,birth_year,1978,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1791&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_f619aeed,Цендина Анна Дамдиновна,full_name_ru,Цендина Анна Дамдиновна,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_f619aeed,Цендина Анна Дамдиновна,full_name_en,Anna Tsendina,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_f619aeed,Цендина Анна Дамдиновна,birth_year,1954,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_48b3bec3,Ч. Санчай,full_name_ru,Ч. Санчай,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2024,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_91b473b1,Челнокова Анна Витальевна,full_name_ru,Челнокова Анна Витальевна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2074&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_91b473b1,Челнокова Анна Витальевна,full_name_en,Chelnokova Anna Vitalyevna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2074&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_91b473b1,Челнокова Анна Витальевна,birth_year,1971,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2074&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_94aa5d0a,Чернавин Георгий Игоревич,full_name_ru,Чернавин Георгий Игоревич,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_94aa5d0a,Чернавин Георгий Игоревич,full_name_en,Georgy Chernavin,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_94aa5d0a,Чернавин Георгий Игоревич,birth_year,1987,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_752884a2,Ш. Макмахуна,full_name_ru,Ш. Макмахуна,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2017,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_2095dc59,Шалахов Евгений Геннадьевич,full_name_ru,Шалахов Евгений Геннадьевич,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2024,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_2095dc59,Шалахов Евгений Геннадьевич,full_name_en,Evgeny Shalahov,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2024,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_2095dc59,Шалахов Евгений Геннадьевич,birth_year,1982,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2024,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_526da44f,Шапошникова Дарья Сергеевна,full_name_ru,Шапошникова Дарья Сергеевна,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2015,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_526da44f,Шапошникова Дарья Сергеевна,full_name_en,Daria Shaposhnikova,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2015,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_526da44f,Шапошникова Дарья Сергеевна,birth_year,1993,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2015,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_874cbfb7,Шарапова Александра Владимировна,full_name_ru,Шарапова Александра Владимировна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14119&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_874cbfb7,Шарапова Александра Владимировна,full_name_en,Sharapova Alexandra Vladimirovna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14119&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_874cbfb7,Шарапова Александра Владимировна,birth_year,1992,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14119&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_de59a2bc,Шарыгин Глеб Витальевич,full_name_ru,Шарыгин Глеб Витальевич,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2009,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_de59a2bc,Шарыгин Глеб Витальевич,full_name_en,Gleb Sharygin,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2009,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_de59a2bc,Шарыгин Глеб Витальевич,birth_year,1987,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2009,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_8a8c5d8b,Шелкович Владимир Михайлович,full_name_ru,Шелкович Владимир Михайлович,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_8a8c5d8b,Шелкович Владимир Михайлович,full_name_en,Shelkovich Vladimir Mikhailovich,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_8a8c5d8b,Шелкович Владимир Михайлович,birth_year,1949,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_8a8c5d8b,Шелкович Владимир Михайлович,death_year,2013,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_a84aedaa,Шомахмадов Сафарали Хайбуллоевич,full_name_ru,Шомахмадов Сафарали Хайбуллоевич,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_a84aedaa,Шомахмадов Сафарали Хайбуллоевич,full_name_en,Shomakhmadov Safarali Khaibulloevich,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_a84aedaa,Шомахмадов Сафарали Хайбуллоевич,birth_year,1976,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_0665f215,Шохин Владимир Кириллович,full_name_ru,Шохин Владимир Кириллович,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=12981&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_0665f215,Шохин Владимир Кириллович,full_name_en,Shokhin Vladimir Kirillovich,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=12981&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_0665f215,Шохин Владимир Кириллович,birth_year,1951,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=12981&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_b8bade8d,Шрестха Кришна Пракаш,full_name_ru,Шрестха Кришна Пракаш,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2008,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_b8bade8d,Шрестха Кришна Пракаш,full_name_en,Shrestha Krishna Prakash,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2008,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_b8bade8d,Шрестха Кришна Пракаш,birth_year,1937,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2008,manual,2026-05-30,Loaded into person table during DB build.
