presentation_id,series,year,event_id,session_id,title,first_speaker,all_speakers,source_url,source_snippet_hash,stable_key_candidate
PRES_ad012f6070,Zograf Readings,2011,E2011,SESS_5d5bb47dbd,О композиции вступительных глав «Сказания о Шакунтале»,Ю. М. Алиханова,Ю. М. Алиханова,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,70bf06008ea27fe3,31a78ac3a29c548f
PRES_66a1a7d2f9,Zograf Readings,2011,E2011,SESS_79b883a51d,О первых христианских миссионерах в Индии,Альбедиль Маргарита Федоровна,Альбедиль Маргарита Федоровна,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,91bc3ff1b9534cf6,0bb71bed4b77af9d
PRES_4863968ef1,Zograf Readings,2011,E2011,SESS_dc3a1f7d0b,Об изучении четвертой главы «Абхисамая-аланкары»,Крапивина Рада Нельсовна,Крапивина Рада Нельсовна,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,0de4c360e3059385,b3af6855c5d35e8d
PRES_af48d5b07b,Zograf Readings,2011,E2011,SESS_4572ccf241,Половозрастная стратификация общества в ведийских текстах,Кулланда Сергей Всеволодович,Кулланда Сергей Всеволодович,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,209024fa7b7fec1e,100d0d9f862302b5
PRES_0474e01254,Zograf Readings,2011,E2011,SESS_dc3a1f7d0b,Поэтические жанры индийской литературы в тибетском буддийском каноне,Зорин Алексей Валерьевич,Зорин Алексей Валерьевич,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,1b18ef89041c1c63,4983818d2c526760
PRES_b9de207573,Zograf Readings,2011,E2011,SESS_5d5bb47dbd,Прием почетного гостя-атитхи по материалам древнеиндийских ритуальных текстов,Корнеева Наталья Афанасьевна,Корнеева Наталья Афанасьевна,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,dcb9e1600f11af07,b12ed0b2d0effa86
PRES_05df135085,Zograf Readings,2011,E2011,SESS_5e0874553b,Проблема энергии в тантре,Парибок Андрей Всеволодович,Парибок Андрей Всеволодович,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,39e651f5fa93da94,30dfe3ba9af5ae37
PRES_051fdd066f,Zograf Readings,2011,E2011,SESS_59a9857581,Рабиндранат Тагор: уровни поэтического высказывания,Е. К. Бросалина,Е. К. Бросалина,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,80844c3d9e013bd0,c95fb376cbf3301e
PRES_a8f9d40d94,Zograf Readings,2011,E2011,SESS_5e0874553b,Санскритизация и философские проблемы языковой политики,Д. Н. Парамонов,Д. Н. Парамонов,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,61b565040ea53574,d5c599d89fc0c3ac
PRES_bf17912568,Zograf Readings,2011,E2011,SESS_79b883a51d,Саттрия: рождение нового индийского классического танца в Ассаме,Рыжакова Светлана Игоревна,Рыжакова Светлана Игоревна,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,de10e592bfc90035,01f65ca50d4a8367
PRES_c749e4db5a,Zograf Readings,2011,E2011,SESS_59a9857581,Словесные фигуры и принцип «непрямого высказывания» (вакрокти) в средневековой поэтике,Цветкова Софья Олеговна,Цветкова Софья Олеговна,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,8936562970d2b138,96c5bf94fe7eac00
PRES_0fdef4fb1a,Zograf Readings,2011,E2011,SESS_5d5bb47dbd,Существует ли психофизическая проблема (mind-body problem) в буддизме?,Лысенко Виктория Георгиевна,Лысенко Виктория Георгиевна,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,3784e2489c2070e8,97353dbb49620db5
PRES_6f43d19587,Zograf Readings,2011,E2011,SESS_5d5bb47dbd,Тема весны в старой тамильской поэзии,Дубянский Александр Михайлович,Дубянский Александр Михайлович,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,6afcbc75cd2354b0,c0e4684a1f852614
PRES_70c6f5a3b1,Zograf Readings,2011,E2011,SESS_5e0874553b,Энергийный прагматизм в тамильской культуре,П. В. Хрущева,П. В. Хрущева,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,d0fde032284b728f,b0e77d23f6d88970
PRES_5382ab3027,Roerich Readings,2012,ER2012,SESS_R_efa633ec8a,Śradīḥ  púraḥ: ранневедийский текст и ритуал,Вертоградова Виктория Викторовна,Вертоградова Виктория Викторовна,https://ancient.ivran.ru/novosti?year=2012,9c557a5446811570,a683f0ff9cf100c3
PRES_501834ba74,Roerich Readings,2012,ER2012,SESS_R_efa633ec8a,Актуализация информативной основы средневекового текста Центральной Азии в современном мире (на примере «Тарих-и Рашиди» Мирзы Хайдара Дуглата»),С.Ф. Мажитов,С.Ф. Мажитов,https://ancient.ivran.ru/novosti?year=2012,2d4e6c955b5d6ef8,a066412b01a69130
PRES_331ba1e586,Roerich Readings,2012,ER2012,SESS_R_efa633ec8a,Бог и человек в поэзии Тагора. От «Иша-упанишады» до «Писем о России»,Э.Н. Комаров,Э.Н. Комаров,https://ancient.ivran.ru/novosti?year=2012,03a3df958e294da9,378c8a4c794e8d11
PRES_bf22c0a210,Roerich Readings,2012,ER2012,SESS_R_eff11dc641,Дом-музей семьи Рерихов в Улан-Баторе,Ю. И. Елихина,Ю. И. Елихина,https://ancient.ivran.ru/novosti?year=2012,60352a34ad5258a4,ab652105edf7a170
PRES_655483d213,Roerich Readings,2012,ER2012,SESS_R_8181cbd443,К проблеме возрастных категорий у древних тюрков VI—X вв,Тишин Владимир Владимирович,Тишин Владимир Владимирович,https://ancient.ivran.ru/novosti?year=2012,a94a0c42d0db5796,3c58d181b1ffe49b
PRES_0ad2cb23b2,Roerich Readings,2012,ER2012,SESS_R_984cb7196c,К проблеме складывания сикхского двора и придворной культуры при последних шести гуру,Демичев Кирилл Андреевич,Демичев Кирилл Андреевич,https://ancient.ivran.ru/novosti?year=2012,43373303448b7996,1ae0cb3df3247296
PRES_62bfb055e8,Roerich Readings,2012,ER2012,SESS_R_efa633ec8a,К этимологии ведийского sarámā,Кулланда Сергей Всеволодович,Кулланда Сергей Всеволодович,https://ancient.ivran.ru/novosti?year=2012,e978d535c4e67be7,d5a6356da774a558
PRES_547038e275,Roerich Readings,2012,ER2012,SESS_R_eff11dc641,Летописный текст и  феномен «изображение» в буддийской традиции Тибета,В.В. Деменова,В.В. Деменова,https://ancient.ivran.ru/novosti?year=2012,a640d416732cabe4,0c6f5a4cfb439d79
PRES_1e4f76f4ad,Roerich Readings,2012,ER2012,SESS_R_984cb7196c,Мотив caṅkrama в буддийском нарративе и изображении,Александрова Наталия Владимировна,Александрова Наталия Владимировна,https://ancient.ivran.ru/novosti?year=2012,6baaaf5f857a649f,4f7ec45e851f13fd
PRES_fe50873926,Roerich Readings,2012,ER2012,SESS_R_efa633ec8a,Намтар  Будды Шакьямуни в тибетской и китайской (пекинской) традициях (танки из коллекций Одесского и Киевского музеев Украины),Е. Д. Огнева,Е. Д. Огнева,https://ancient.ivran.ru/novosti?year=2012,ac8599023a6ecba9,6f0590850d1e85d6
PRES_4db1fe5537,Roerich Readings,2012,ER2012,SESS_R_efa633ec8a,Непосредственное восприятие через слово. По «Веданта-парибхаше» Дхармараджи,Лысенко Виктория Георгиевна,Лысенко Виктория Георгиевна,https://ancient.ivran.ru/novosti?year=2012,91e983767baff2de,8d89c4dfff29213d
PRES_06c6e2c243,Roerich Readings,2012,ER2012,SESS_R_157d9db112,О значении пал. sutta (p.p. от supati «спать») в медитации осознанности (сатипаттхана),Г.В. Шарыгин,Г.В. Шарыгин,https://ancient.ivran.ru/novosti?year=2012,5f3a86139f517aa8,d6bd78f2a6d72496
PRES_aaba6a554a,Roerich Readings,2012,ER2012,SESS_R_eff11dc641,О тамильском поэтическом жанре каламбахам,Дубянский Александр Михайлович,Дубянский Александр Михайлович,https://ancient.ivran.ru/novosti?year=2012,c624cfc5036e6ebf,85cbc349ba4bb05b
PRES_26686316fa,Roerich Readings,2012,ER2012,SESS_R_984cb7196c,О формульности индийских дарственных надписей,Д. Н. Лелюхин,Д. Н. Лелюхин,https://ancient.ivran.ru/novosti?year=2012,343eff9525674f20,095251643a14a02c
PRES_1d32618ad2,Roerich Readings,2012,ER2012,SESS_R_eff11dc641,Описание Индии в средневековых ирландских источниках,М.С. Фомин,М.С. Фомин,https://ancient.ivran.ru/novosti?year=2012,b21c8dc1a19e8095,58d394eac0da62aa
PRES_1b8041b089,Roerich Readings,2012,ER2012,SESS_R_eff11dc641,Песенная техника проповеди Миры Баи: подступы к исследованию,Цветкова Софья Олеговна,Цветкова Софья Олеговна,https://ancient.ivran.ru/novosti?year=2012,fa935464220ba89d,d0517c40908a8f19
PRES_45984e33f7,Roerich Readings,2012,ER2012,SESS_R_157d9db112,Представления об Арьяварте в санскритских источниках в исторической перспективе,Вырщиков Евгений Геннадьевич,Вырщиков Евгений Геннадьевич,https://ancient.ivran.ru/novosti?year=2012,dea9fb8eb7dfe7f6,2b107460d5e41d88
